StrategyName,EntryTime,LastModTime,State,LastUpdateType,Symbol,Side,Type,TIF,Price,Quantity,DisplayQuantity,FilledQty,Remains,AvgFillPrice,ExecutionCost,Account,Trader,Broker,MarketCenter,OrderId,Tag,Reason
GroupOneStrategy,2019-Oct-10 13:50:54.986000,2019-Oct-10 13:50:54.986000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.970000,0.175933,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937594,,
GroupOneStrategy,2019-Oct-10 13:51:14.368000,2019-Oct-10 13:51:14.368000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.890000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937595,,
GroupOneStrategy,2019-Oct-10 13:51:56.330000,2019-Oct-10 13:51:56.330000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.990000,0.175978,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937596,,
GroupOneStrategy,2019-Oct-10 13:52:16.331000,2019-Oct-10 13:52:16.331000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.960000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937597,,
GroupOneStrategy,2019-Oct-10 13:52:52.667000,2019-Oct-10 13:52:52.667000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.920000,0.175821,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937598,,
GroupOneStrategy,2019-Oct-10 13:55:02.188000,2019-Oct-10 13:55:02.188000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.845000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937599,,
GroupOneStrategy,2019-Oct-10 13:55:33.452000,2019-Oct-10 13:55:33.452000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.840000,0.175642,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937600,,
GroupOneStrategy,2019-Oct-10 13:56:46.777000,2019-Oct-10 13:56:46.777000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.805000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937601,,
GroupOneStrategy,2019-Oct-10 13:56:50.144000,2019-Oct-10 13:56:50.144000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.810000,0.175574,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937602,,
GroupOneStrategy,2019-Oct-10 13:56:57.720000,2019-Oct-10 13:56:57.720000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.810000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937603,,
GroupOneStrategy,2019-Oct-10 13:57:05.200000,2019-Oct-10 13:57:05.200000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.810000,0.175574,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937604,,
GroupOneStrategy,2019-Oct-10 14:00:13.463000,2019-Oct-10 14:00:13.463000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.645000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937605,,
GroupOneStrategy,2019-Oct-10 14:00:15.497000,2019-Oct-10 14:00:15.497000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.645000,0.175205,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937606,,
GroupOneStrategy,2019-Oct-10 14:00:18.855000,2019-Oct-10 14:00:18.855000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.645000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937607,,
GroupOneStrategy,2019-Oct-10 14:00:22.466000,2019-Oct-10 14:00:22.466000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.645000,0.175205,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937608,,
GroupOneStrategy,2019-Oct-10 14:00:23.686000,2019-Oct-10 14:00:23.686000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.645000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937609,,
GroupOneStrategy,2019-Oct-10 14:02:10.769000,2019-Oct-10 14:02:10.769000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.715000,0.175362,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937610,,
GroupOneStrategy,2019-Oct-10 14:02:10.769000,2019-Oct-10 14:02:10.769000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.715000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937611,,
GroupOneStrategy,2019-Oct-10 14:02:37.877000,2019-Oct-10 14:02:37.877000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.655000,0.175227,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937612,,
GroupOneStrategy,2019-Oct-10 14:02:41.954000,2019-Oct-10 14:02:41.954000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.680000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937613,,
GroupOneStrategy,2019-Oct-10 14:03:00.841000,2019-Oct-10 14:03:00.841000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.655000,0.175227,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937614,,
GroupOneStrategy,2019-Oct-10 14:04:19.827000,2019-Oct-10 14:04:19.827000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.620000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937615,,
GroupOneStrategy,2019-Oct-10 14:04:20.346000,2019-Oct-10 14:04:20.346000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.620000,0.175149,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937616,,
GroupOneStrategy,2019-Oct-10 14:04:40.602000,2019-Oct-10 14:04:40.602000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.635000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937617,,
GroupOneStrategy,2019-Oct-10 14:04:41.340000,2019-Oct-10 14:04:41.340000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.635000,0.175182,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937618,,
GroupOneStrategy,2019-Oct-10 14:04:45.281000,2019-Oct-10 14:04:45.281000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.635000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937619,,
GroupOneStrategy,2019-Oct-10 14:05:07.267000,2019-Oct-10 14:05:07.267000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.635000,0.175182,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937620,,
GroupOneStrategy,2019-Oct-10 14:05:43.275000,2019-Oct-10 14:05:43.275000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.635000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937621,,
GroupOneStrategy,2019-Oct-10 14:05:47.344000,2019-Oct-10 14:05:47.344000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.635000,0.175182,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937622,,
GroupOneStrategy,2019-Oct-10 14:05:57.383000,2019-Oct-10 14:05:57.383000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.635000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937623,,
GroupOneStrategy,2019-Oct-10 14:10:13.989000,2019-Oct-10 14:10:13.989000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.720000,0.175373,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937624,,
GroupOneStrategy,2019-Oct-10 14:10:35.575000,2019-Oct-10 14:10:35.575000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.720000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937625,,
GroupOneStrategy,2019-Oct-10 14:15:03.210000,2019-Oct-10 14:15:03.210000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.710000,0.175350,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937626,,
GroupOneStrategy,2019-Oct-10 14:21:45.942000,2019-Oct-10 14:21:45.942000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.570000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937627,,
GroupOneStrategy,2019-Oct-10 14:27:35.181000,2019-Oct-10 14:27:35.181000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.630000,0.175171,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937628,,
GroupOneStrategy,2019-Oct-10 14:27:35.231000,2019-Oct-10 14:27:35.231000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.630000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937629,,
GroupOneStrategy,2019-Oct-10 14:27:42.177000,2019-Oct-10 14:27:42.177000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.630000,0.175171,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937630,,
GroupOneStrategy,2019-Oct-10 14:27:56.452000,2019-Oct-10 14:27:56.452000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.610000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937631,,
GroupOneStrategy,2019-Oct-10 14:30:12.154000,2019-Oct-10 14:30:12.154000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.590000,0.175082,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937632,,
GroupOneStrategy,2019-Oct-10 14:30:51.997000,2019-Oct-10 14:30:51.997000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.620000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937633,,
GroupOneStrategy,2019-Oct-10 14:33:29.983000,2019-Oct-10 14:33:29.983000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.690000,0.175306,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937634,,
GroupOneStrategy,2019-Oct-10 14:33:33.520000,2019-Oct-10 14:33:33.520000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.690000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937635,,
GroupOneStrategy,2019-Oct-10 14:33:50.435000,2019-Oct-10 14:33:50.435000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.650000,0.175216,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937636,,
GroupOneStrategy,2019-Oct-10 14:34:21.625000,2019-Oct-10 14:34:21.625000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.650000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937637,,
GroupOneStrategy,2019-Oct-10 14:34:28.321000,2019-Oct-10 14:34:28.321000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.650000,0.175216,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937638,,
GroupOneStrategy,2019-Oct-10 14:36:43.437000,2019-Oct-10 14:36:43.437000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.605000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937639,,
GroupOneStrategy,2019-Oct-10 14:37:50.849000,2019-Oct-10 14:37:50.849000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.650000,0.175216,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937640,,
GroupOneStrategy,2019-Oct-10 14:39:55.205000,2019-Oct-10 14:39:55.205000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.590000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937641,,
GroupOneStrategy,2019-Oct-10 14:40:02.712000,2019-Oct-10 14:40:02.712000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.590000,0.175082,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937642,,
GroupOneStrategy,2019-Oct-10 14:40:05.352000,2019-Oct-10 14:40:05.352000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.590000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937643,,
GroupOneStrategy,2019-Oct-10 14:40:12.257000,2019-Oct-10 14:40:12.257000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.605000,0.175115,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937644,,
GroupOneStrategy,2019-Oct-10 14:40:23.802000,2019-Oct-10 14:40:23.802000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.605000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937645,,
GroupOneStrategy,2019-Oct-10 14:41:10.193000,2019-Oct-10 14:41:10.193000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.650000,0.175216,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937646,,
GroupOneStrategy,2019-Oct-10 14:47:43.456000,2019-Oct-10 14:47:43.456000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.580000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937647,,
GroupOneStrategy,2019-Oct-10 14:47:48.738000,2019-Oct-10 14:47:48.738000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.580000,0.175059,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937648,,
GroupOneStrategy,2019-Oct-10 14:49:00.207000,2019-Oct-10 14:49:00.207000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.580000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937649,,
GroupOneStrategy,2019-Oct-10 14:52:18.619000,2019-Oct-10 14:52:18.619000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.560000,0.175014,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937650,,
GroupOneStrategy,2019-Oct-10 14:52:18.999000,2019-Oct-10 14:52:18.999000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.555000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937651,,
GroupOneStrategy,2019-Oct-10 14:52:40.838000,2019-Oct-10 14:52:40.838000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.560000,0.175014,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937652,,
GroupOneStrategy,2019-Oct-10 14:52:56.666000,2019-Oct-10 14:52:56.666000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.550000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937653,,
GroupOneStrategy,2019-Oct-10 14:52:56.666000,2019-Oct-10 14:52:56.666000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.550000,0.174992,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937654,,
GroupOneStrategy,2019-Oct-10 14:58:28.299000,2019-Oct-10 14:58:28.299000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.415000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937655,,
GroupOneStrategy,2019-Oct-10 14:59:01.191000,2019-Oct-10 14:59:01.191000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.440000,0.174746,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937656,,
GroupOneStrategy,2019-Oct-10 15:00:25.936000,2019-Oct-10 15:00:25.936000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.460000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937657,,
GroupOneStrategy,2019-Oct-10 15:02:08.836000,2019-Oct-10 15:02:08.836000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.445000,0.174757,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937658,,
GroupOneStrategy,2019-Oct-10 15:07:50.104000,2019-Oct-10 15:07:50.104000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.435000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937659,,
GroupOneStrategy,2019-Oct-10 15:08:53.778000,2019-Oct-10 15:08:53.778000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.395000,0.174645,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937660,,
GroupOneStrategy,2019-Oct-10 15:17:02.437000,2019-Oct-10 15:17:02.437000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.450000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937661,,
GroupOneStrategy,2019-Oct-10 15:18:03.403000,2019-Oct-10 15:18:03.403000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.400000,0.174656,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937662,,
GroupOneStrategy,2019-Oct-10 15:20:08.742000,2019-Oct-10 15:20:08.742000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.395000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937663,,
GroupOneStrategy,2019-Oct-10 15:28:25.649000,2019-Oct-10 15:28:25.649000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.490000,0.174858,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937664,,
GroupOneStrategy,2019-Oct-10 15:30:06.235000,2019-Oct-10 15:30:06.235000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.480000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937665,,
GroupOneStrategy,2019-Oct-10 15:30:22.178000,2019-Oct-10 15:30:22.178000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.490000,0.174858,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937666,,
GroupOneStrategy,2019-Oct-10 15:31:01.758000,2019-Oct-10 15:31:01.758000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.470000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937667,,
GroupOneStrategy,2019-Oct-10 15:32:08.940000,2019-Oct-10 15:32:08.940000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.510000,0.174902,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937668,,
GroupOneStrategy,2019-Oct-10 15:36:01.638000,2019-Oct-10 15:36:01.638000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.500000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937669,,
GroupOneStrategy,2019-Oct-10 15:41:27.499000,2019-Oct-10 15:41:27.499000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.570000,0.175037,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937670,,
GroupOneStrategy,2019-Oct-10 15:42:06.508000,2019-Oct-10 15:42:06.508000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.575000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937671,,
GroupOneStrategy,2019-Oct-10 15:42:23.751000,2019-Oct-10 15:42:23.751000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.575000,0.175048,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937672,,
GroupOneStrategy,2019-Oct-10 15:43:05.519000,2019-Oct-10 15:43:05.519000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.575000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937673,,
GroupOneStrategy,2019-Oct-10 15:45:48.662000,2019-Oct-10 15:45:48.662000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.590000,0.175082,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937674,,
GroupOneStrategy,2019-Oct-10 15:53:41.953000,2019-Oct-10 15:53:41.953000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.505000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937675,,
GroupOneStrategy,2019-Oct-10 15:54:59.587000,2019-Oct-10 15:54:59.587000,FILLED,FILL,VXX,SELL,MARKET,DAY,-0.200000,-100,0,-100,0,24.535000,0.174958,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937676,,
GroupOneStrategy,2019-Oct-10 15:55:02.505000,2019-Oct-10 15:55:02.505000,FILLED,FILL,VXX,BUY,MARKET,DAY,0.200000,100,0,100,0,24.535000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,IEX,361434382937677,,
